-6.422416923488726752e+02,-3.740819517349488024e+02,2.378511096964988667e+02,-1.142067136177929001e+02,7.415164040565609582e+01,-5.620577329854256732e+00,-7.120618532321125294e+00,1.788912591986811051e+01,-1.222667735025189550e+01,3.748588012483315968e+00,1.242253866401238804e+00,-2.233450936014790056e+00,7.508466062597165536e-01,-5.923620132482325384e-02,-9.142858383408539735e-01
-6.157601151777678297e+02,-3.931462245403300813e+02,2.432176671030881892e+02,-1.173730059462260016e+02,6.319274777569675905e+01,-5.905204306471175890e+00,-5.873510693508007030e+00,1.852047866886071148e+01,-1.280359632602561426e+01,3.269137797905950382e+00,1.315538491409269595e+00,-2.300822562963213969e+00,7.838600939420681257e-01,-2.395681092258132583e-02,-8.510944255750407805e-01
-5.925852462542189869e+02,-4.097224543355991386e+02,2.478411764570977880e+02,-1.198844787053744767e+02,5.225313870542632344e+01,-6.207453105081263800e+00,-4.651512161085974206e+00,1.904171067600218592e+01,-1.314251796936176220e+01,2.786836214720439298e+00,1.359451620008218509e+00,-2.363444093363155307e+00,8.049105259667902468e-01,-2.934386709471739629e-02,-6.856465947809948780e-01
-5.727177077969549828e+02,-4.238165638858222337e+02,2.517261474298988446e+02,-1.217529235326594090e+02,4.135779929367699026e+01,-6.526531920556069899e+00,-3.456653618902877589e+00,1.945492858300100991e+01,-1.325188231586627197e+01,2.302845441184780295e+00,1.375024336996406804e+00,-2.419009916367973467e+00,8.138674712217870422e-01,3.474573492433145807e-03,-6.084276654161281384e-01
-5.561508429443688328e+02,-4.353859542138957863e+02,2.548383458058768554e+02,-1.228951824815499805e+02,3.038304266231623885e+01,-6.863551173901909941e+00,-2.281066058072155123e+00,1.974467514905791532e+01,-1.311044924424015967e+01,1.811711490832669469e+00,1.357195226602630145e+00,-2.469391799537930865e+00,8.085199668659056593e-01,5.085120570427584252e-02,-5.647437779588799778e-01
-5.445878058525023562e+02,-4.434550505377723084e+02,2.570291141943021671e+02,-1.234757893611984230e+02,1.949034394420840144e+01,-7.250927070965266452e+00,-1.119386831407673810e+00,1.995726924706536565e+01,-1.266243282357021727e+01,1.316957696769084363e+00,1.317890617279489973e+00,-2.504442521246410536e+00,7.909723688001507602e-01,6.514162088470676348e-02,-4.457792565268262619e-01
-5.363336027833521484e+02,-4.490592362181674844e+02,2.584952392049928562e+02,-1.234525096531860981e+02,8.807235265164568006e+00,-7.650451249357940853e+00,-7.343624277403081393e-04,2.006698299966134869e+01,-1.200497660192164062e+01,8.283216791292103975e-01,1.253009313919345002e+00,-2.532143270955516723e+00,7.623836317690008135e-01,1.061696375525142538e-01,-3.908596753812224600e-01
-5.313706040478293744e+02,-4.520956422887097119e+02,2.591502907039524644e+02,-1.226302665894475297e+02,-1.874253720493748832e+00,-8.058129655550869685e+00,1.084928586602894818e+00,2.003659283721909290e+01,-1.109638515063770470e+01,3.365166390106107963e-01,1.151269665512707929e+00,-2.556419028727658027e+00,7.191313092971416410e-01,1.508496127502370887e-01,-3.402034625285826341e-01
-5.314258055342106672e+02,-4.517243067033563193e+02,2.589593688784364645e+02,-1.214275699185396036e+02,-1.218672904906100030e+01,-8.514152004647103311e+00,2.137282047696470677e+00,1.996219728438676810e+01,-9.930709082019980372e+00,-1.459673506411475474e-01,1.039095143519376485e+00,-2.561385081359221605e+00,6.672926674793755453e-01,2.031911231442254107e-01,-3.174537185562079089e-01
-5.314495195869753843e+02,-4.513159031843806019e+02,2.587137949587128674e+02,-1.202627830236993134e+02,-2.049781963719959421e+01,-8.870195616821963114e+00,2.971893885010363778e+00,1.986064452829894122e+01,-8.960434959667230359e+00,-5.344403956148372492e-01,9.378122516045126478e-01,-2.573427394788885714e+00,6.241477081523827408e-01,7.322642933677100952e-02,1.245394352962989754e-01
-5.405665960090700537e+02,-4.439357879759152752e+02,2.563360219417406256e+02,-1.168313357804880042e+02,-3.276514359148865196e+01,-9.417788837660884482e+00,4.149193664562861983e+00,1.939488025462725673e+01,-5.923239245570954381e+00,-1.127929373824631654e+00,6.032696791511108492e-01,-2.571743142706174545e+00,4.737669270611655770e-01,4.780350673298809916e-01,-6.745007687827346832e-01
-5.654634027448753386e+02,-4.248727571197032944e+02,2.505805570234325614e+02,-1.102082653634556664e+02,-5.076299908262387817e+01,-1.030827454398958309e+01,5.846711430070553384e+00,1.845817903780416103e+01,-1.971680442328823113e-01,-2.019588453749988410e+00,-1.171471071818560271e-02,-2.538839670299982920e+00,1.907446260807220684e-01,1.281911373181413571e+00,-2.373926328699076382e+00
-6.011482963015486121e+02,-3.976992335994286236e+02,2.424378035808234699e+02,-1.013394873991733931e+02,-7.056355309169234147e+01,-1.137624810202915882e+01,7.656916462669561163e+00,1.720471261698886778e+01,5.507045196455137237e+00,-2.997351229196525857e+00,-6.263444898773011804e-01,-2.476975507365652973e+00,-9.088843941286109396e-02,1.878333955074746209e+00,-3.538470794573797651e+00
-6.426459972395987279e+02,-3.663129338227710718e+02,2.331158042153980148e+02,-9.170755011041318028e+01,-8.833084771910851885e+01,-1.242940259507310863e+01,9.226759165771106552e+00,1.583774553019840248e+01,1.040766257341049617e+01,-3.877229363918902383e+00,-1.152282345547019915e+00,-2.396962295192961001e+00,-3.285599000103457401e-01,2.077397459556552306e+00,-3.753953934000462400e+00
-6.857748746455861237e+02,-3.338028827807985977e+02,2.234810712082453108e+02,-8.216030566537531854e+01,-1.023453111220202914e+02,-1.332829599367932794e+01,1.039989786304992947e+01,1.443705625438058782e+01,1.502507474217893346e+01,-4.583794500622257573e+00,-1.655073606072343440e+00,-2.319999527979649923e+00,-5.518761925244597411e-01,1.974972485608356143e+00,-3.277043679225226658e+00
-7.306119808611931603e+02,-3.003299792962189940e+02,2.137211632123500635e+02,-7.302874298076766024e+01,-1.126669029889127387e+02,-1.415876450302052802e+01,1.119968518047982897e+01,1.314035485988304863e+01,1.732082965203687408e+01,-5.099559908199189806e+00,-1.893292369646605522e+00,-2.207452046820287173e+00,-6.583456493560128076e-01,1.707836481517706950e+00,-2.453091813480873906e+00
-7.745790279532818658e+02,-2.675943070728986299e+02,2.041778741171794707e+02,-6.442654666427139887e+01,-1.195211219340520330e+02,-1.480014266270518419e+01,1.165123201388160901e+01,1.185430835396399551e+01,2.017110469249984206e+01,-5.462708963094987880e+00,-2.200752166429865042e+00,-2.110243987398621623e+00,-7.949158596862223591e-01,1.407127035241268809e+00,-1.593673162560850010e+00
-8.177134580293314912e+02,-2.354995478793746315e+02,1.948320333921707004e+02,-5.618072903209589697e+01,-1.237579603155161010e+02,-1.534653954838929835e+01,1.182990058283370338e+01,1.062386667941310492e+01,2.167501518324626275e+01,-5.691125419839521804e+00,-2.366417637984430389e+00,-2.000018498925054899e+00,-8.675210273675448835e-01,1.116502693698671944e+00,-7.986485960372163850e-01
-8.600227159062967530e+02,-2.040491734517517557e+02,1.856921827843770814e+02,-4.826842605182113743e+01,-1.259444193642327292e+02,-1.582467604200932065e+01,1.179683287116771062e+01,9.454387356102799345e+00,2.189087795676415027e+01,-5.811427997649239785e+00,-2.394458336028814749e+00,-1.875897602286785482e+00,-8.794348248238275101e-01,8.593977268881735077e-01,-1.188191817877948531e-01
-9.023509866245813100e+02,-1.728068219776042156e+02,1.767076575627501711e+02,-4.081885976106498504e+01,-1.264320688530718257e+02,-1.624597116463501223e+01,1.160847248938423171e+01,8.352924103388430055e+00,2.188422455220139184e+01,-5.853175655331702032e+00,-2.390324299686373166e+00,-1.744711158895934089e+00,-8.803788282600749637e-01,6.482648108414347243e-01,4.190584810142626848e-01
-9.429941647648604430e+02,-1.427282130984385162e+02,1.680125453402626192e+02,-3.362017061392522521e+01,-1.256134925493564083e+02,-1.658650798238098645e+01,1.128187639101133222e+01,7.267207583898044554e+00,2.163118564370438435e+01,-5.830719804461919509e+00,-2.369248691519627581e+00,-1.618672654619647711e+00,-8.726330193556108838e-01,4.742414068504042235e-01,8.469188636335649445e-01
-9.836636535584252670e+02,-1.128538242971854260e+02,1.594769672899800526e+02,-2.684365432224991110e+01,-1.237483540013703163e+02,-1.690114845892432882e+01,1.086919735843222767e+01,6.252239639001762050e+00,2.122691843837419867e+01,-5.760600805196450125e+00,-2.320491441396469678e+00,-1.485565499539446943e+00,-8.548428367334689471e-01,3.368948987905550085e-01,1.165256545608586602e+00
-1.022652310400863939e+03,-8.413254567904336056e+01,1.512265066279146026e+02,-2.027210206424444294e+01,-1.211053790914216108e+02,-1.715778017760607099e+01,1.037374226263857402e+01,5.253006742203458757e+00,2.063499430167939153e+01,-5.651045298083348989e+00,-2.260530465919645238e+00,-1.357998367558441277e+00,-8.321957998016169533e-01,2.323248409603906606e-01,1.392333887759449995e+00
-1.060832730555059243e+03,-5.604439841288451873e+01,1.431919657334148326e+02,-1.393436395683080775e+01,-1.179259462913235268e+02,-1.741864451278075165e+01,9.826309760827665940e+00,4.319747554397134870e+00,1.892062231487086166e+01,-5.504609903891338973e+00,-2.075176074305316032e+00,-1.216474697692482954e+00,-7.542896710692710283e-01,1.398058481346353965e-01,1.578295108283193304e+00
-1.097335949108533214e+03,-2.910774619504916672e+01,1.354447998042651591e+02,-7.782252674196322495e+00,-1.142873178393794973e+02,-1.763663885013533061e+01,9.229943304099764489e+00,3.403705915109954461e+00,1.705372755595876910e+01,-5.333796150347580145e+00,-1.881035041084075932e+00,-1.080631155097381724e+00,-6.725275905376465468e-01,7.122934965870933444e-02,1.699938817264572188e+00
-1.133872727861611793e+03,-2.370557029429742446e+00,1.278613034364183818e+02,-2.009993441434313688e+00,-1.102462577519327738e+02,-1.785943438694975072e+01,8.615555731882320600e+00,2.560568653233972647e+00,1.510694139254890445e+01,-5.145694667089484753e+00,-1.664336949231184137e+00,-9.380806378818423719e-01,-5.825031909276734421e-01,1.518616471218066019e-02,1.780270134058760334e+00
-1.167895439514135433e+03,2.278747976486800297e+01,1.206180455426332685e+02,3.758855350868965051e+00,-1.060986024830641554e+02,-1.806130546465735520e+01,7.969560887902936486e+00,1.728493980984462164e+00,1.201926477647884184e+01,-4.936695756371377364e+00,-1.339675480418687004e+00,-7.942539980467213656e-01,-4.420398538123030963e-01,-3.234773685393380060e-02,1.840500198059839443e+00
-1.201083918666590762e+03,4.722457290234117266e+01,1.136148167526881991e+02,9.192281108884358787e+00,-1.016437390196047232e+02,-1.822375463653855121e+01,7.310330209896918063e+00,9.211891475888854819e-01,9.823176095708578970e+00,-4.723715947911980351e+00,-1.108672608475197885e+00,-6.630286871246034996e-01,-3.440900879517226896e-01,-5.681777458457767938e-02,1.839406079563525864e+00
-1.234306076363246120e+03,7.147795100398975876e+01,1.067643395492006562e+02,1.428747740251963982e+01,-9.704969492079941062e+01,-1.840112470274142709e+01,6.659369230161431119e+00,1.829332958244964114e-01,7.578364326785139937e+00,-4.505591056248862358e+00,-8.594733648849692820e-01,-5.257495320995716481e-01,-2.414488543181787239e-01,-7.342291179409325685e-02,1.812767856439269520e+00
-1.265015864183454369e+03,9.415459558425105513e+01,1.002540944243888106e+02,1.939267853994237711e+01,-9.252300301210188138e+01,-1.856568909172013448e+01,5.995097269779319227e+00,-5.441685815981310848e-01,4.212161781837519214e+00,-4.274886120547868096e+00,-5.032713958576738866e-01,-3.872929377599739209e-01,-8.761028864347086831e-02,-8.804999289075728097e-02,1.784420123667965763e+00
-1.294891280215704455e+03,1.161232917680372339e+02,9.397518190264482030e+01,2.419555508092099316e+01,-8.787524251867327507e+01,-1.869820934068421892e+01,5.335860562753274472e+00,-1.250233209031607506e+00,1.760497023047944865e+00,-4.048920743469241579e+00,-2.433264451427259445e-01,-2.620707462640446406e-01,2.281644867685895736e-02,-9.133730164556340403e-02,1.726628146789430884e+00
-1.324800415670703387e+03,1.379153083815828893e+02,8.784446656819717703e+01,2.867884478089494493e+01,-8.320052686996211833e+01,-1.885018206154613551e+01,4.696022535974333501e+00,-1.889341140610651726e+00,-7.265857531826596105e-01,-3.823182284548896526e+00,3.402646170805809223e-02,-1.308748929747988732e-01,1.388810770779889681e-01,-8.372767216219581532e-02,1.637959442857699788e+00
-1.352195637378987612e+03,1.581459107565507054e+02,8.204239788819980106e+01,3.320546613263990565e+01,-7.870752153874715873e+01,-1.899316599851726650e+01,4.053097876751188267e+00,-2.522221408257079300e+00,-4.319568036343093276e+00,-3.590008022700322599e+00,4.153806184813949032e-01,8.246036129311085702e-04,3.038665008764935282e-01,-8.255097299691663282e-02,1.570436562738369846e+00
-1.378755293443253549e+03,1.776797244800713429e+02,7.646322463496834132e+01,3.745385191542331427e+01,-7.416760323456249182e+01,-1.910620260188823138e+01,3.421731586488806265e+00,-3.137854765000607671e+00,-6.988019916450183722e+00,-3.364970692192420287e+00,6.988540338905632199e-01,1.189533646655053928e-01,4.248643666795796081e-01,-6.979501506151412904e-02,1.474377581070367205e+00
-1.404479398647484231e+03,1.965166163131313226e+02,7.110586507127028710e+01,4.142422293572784042e+01,-6.960342118211775642e+01,-1.918943730957593274e+01,2.804722631229840779e+00,-3.735604238641266672e+00,-8.729860039691370588e+00,-3.149217735710187149e+00,8.843661471874869617e-01,2.234777433315635331e-01,5.018031558611550924e-01,-4.131725357687968114e-02,1.339804960908504095e+00
-1.429394941381795206e+03,2.147685620287406891e+02,6.593171432871072568e+01,4.528501964919920653e+01,-6.522974330468443327e+01,-1.930548953236109355e+01,2.207487020704957725e+00,-4.280701494755829728e+00,-1.150652573859140482e+01,-2.930485732470612614e+00,1.184960279420756546e+00,3.401480320587052519e-01,6.293633073083404472e-01,-2.116566804869464066e-02,1.225579050347539223e+00
-1.453474135794060658e+03,2.323307620526482538e+02,6.097451681238206334e+01,4.888283647128647402e+01,-6.086531215664125938e+01,-1.939306536297743833e+01,1.627120216862159241e+00,-4.810710248043450044e+00,-1.335093385483047967e+01,-2.722623823703641310e+00,1.386890137515770283e+00,4.428662298209278814e-01,7.133904969227898851e-01,5.820556988115355330e-03,1.095831470382533812e+00
-1.475874624700326422e+03,2.487873108230315609e+02,5.627426627020030026e+01,5.240772638017622143e+01,-5.661000489421439141e+01,-1.946087172671223087e+01,1.052349313015770838e+00,-5.337790174036475932e+00,-1.527730761039428842e+01,-2.516888789353586731e+00,1.589565095969489361e+00,5.384215261687994580e-01,7.995195534393236825e-01,3.693424448421428474e-02,9.600030041872942288e-01
-1.497466153124835955e+03,2.646622534916880909e+02,5.175351377622563831e+01,5.583045506650665146e+01,-5.258287562175454610e+01,-1.956174690253212489e+01,5.013589741754193030e-01,-5.812826815253951729e+00,-1.823389258807430124e+01,-2.310013191301695024e+00,1.906735547688299004e+00,6.458447344254605316e-01,9.360766598295345853e-01,5.939613199855334896e-02,8.459357699413830867e-01
-1.518218244104689347e+03,2.798644303609660255e+02,4.743683530256951997e+01,5.902123215158336222e+01,-4.855929622768532994e+01,-1.963291034547566838e+01,-3.592124510022443734e-02,-6.279722893689073437e+00,-2.025613323951704814e+01,-2.113485331628562225e+00,2.123662757503303578e+00,7.390527666160119358e-01,1.028519387157303955e+00,9.342559214333145956e-02,7.046704126252156808e-01
-1.538130261973924689e+03,2.943958604412677005e+02,4.331992961710993484e+01,6.198333971248070640e+01,-4.456098784838206939e+01,-1.967317494691580393e+01,-5.566907460038282851e-01,-6.738136167661051168e+00,-2.134098866652762894e+01,-1.928358233104842778e+00,2.239481581720326631e+00,8.174527511624962717e-01,1.075439988337927089e+00,1.317234602543411737e-01,5.544862453362900956e-01
-1.556363340599658386e+03,3.078250737580760870e+02,3.945753549615365330e+01,6.488043978713758975e+01,-4.070017518411881241e+01,-1.969450687128716382e+01,-1.069186070017442480e+00,-7.194884208388031333e+00,-2.250394232610295120e+01,-1.746858973693913741e+00,2.356123188402537316e+00,8.885203175054162683e-01,1.125780496510145001e+00,1.710742625443719689e-01,4.062401641390400719e-01
-1.574623494101374945e+03,3.211194791369342738e+02,3.570955489503475633e+01,6.753919269971341066e+01,-3.692597251735163155e+01,-1.973592863836383415e+01,-1.555516632782477426e+00,-7.599764598474859412e+00,-2.368237160576910938e+01,-1.570429663934258979e+00,2.484618019515000942e+00,9.640652381564678297e-01,1.178597686596787986e+00,2.133295216207221900e-01,2.486448608865721166e-01
-1.592042066590703826e+03,3.337516891801728320e+02,3.215553891559994071e+01,6.998489272631233860e+01,-3.316410520088586367e+01,-1.974578527759695135e+01,-2.028132416677387528e+00,-8.000076479915435357e+00,-2.392315426364232778e+01,-1.404790416215131010e+00,2.511836389302490424e+00,1.024723781756118779e+00,1.187137936605043853e+00,2.610972580146406763e-01,7.929165691719057552e-02
-1.607781295747482318e+03,3.452823199927192945e+02,2.885403190848191812e+01,7.236586978324783104e+01,-2.953863742897523181e+01,-1.973558672402899816e+01,-2.492321513106218411e+00,-8.398430515928964724e+00,-2.424184868140967097e+01,-1.242660780037670110e+00,2.539299377993088136e+00,1.077715167728639845e+00,1.197743162385379811e+00,3.059172358832128458e-01,-7.828622462904261115e-02
-1.623545385203924752e+03,3.566894878094324213e+02,2.565862358984298552e+01,7.452839250549816086e+01,-2.597341312265821145e+01,-1.974394959958890894e+01,-2.934931196703448375e+00,-8.749992629110950659e+00,-2.457645363852423515e+01,-1.084352711247140943e+00,2.578324610775290182e+00,1.134910435492947567e+00,1.212112722636750961e+00,3.504719184331659965e-01,-2.374875971035746158e-01
-1.637630342936515035e+03,3.669930954510030574e+02,2.271720988030498845e+01,7.662186981621609050e+01,-2.252835767748576856e+01,-1.973164456086335150e+01,-3.370585515926027842e+00,-9.098963073562011061e+00,-2.499087504445725827e+01,-9.288215381947356741e-01,2.617842752529683459e+00,1.184428490754677377e+00,1.228667821553985018e+00,3.896962420683781625e-01,-3.792194905974055619e-01
-1.651713742011525255e+03,3.770584954975888650e+02,1.992343636358512526e+01,7.832335117426634952e+01,-1.892052280134754128e+01,-1.967564153059445431e+01,-3.790790170191203678e+00,-9.435053198758966531e+00,-2.346107025045367322e+01,-7.889044118646838522e-01,2.455880251749657628e+00,1.212467462186341161e+00,1.153638604671624268e+00,4.507226445947941085e-01,-5.768793712028391640e-01
-1.664117700555445708e+03,3.860180284479883426e+02,1.738430739261656655e+01,7.994871681470466740e+01,-1.538254177159292091e+01,-1.959641101390677420e+01,-4.208925709635411572e+00,-9.767883431037605035e+00,-2.201699295073040119e+01,-6.495203169928466247e-01,2.295447924975920095e+00,1.232854355035831073e+00,1.081881039884638351e+00,5.068103545586325476e-01,-7.589580195961214137e-01
-1.674844242188634553e+03,3.938623764035008890e+02,1.511019950336387296e+01,8.148132344604530886e+01,-1.189244955908914747e+01,-1.949599146614085399e+01,-4.626907589980537416e+00,-1.009485852266292660e+01,-2.066243449708140290e+01,-5.095498067824455468e-01,2.137341122981753383e+00,1.246138153670590443e+00,1.013516936322917728e+00,5.571435957937281858e-01,-9.239173786630927587e-01
-1.686442842735994191e+03,4.019655120637695518e+02,1.292823068608014658e+01,8.253802114987927041e+01,-8.242187449228341123e+00,-1.940296393367991712e+01,-5.020483452373925459e+00,-1.035044191524086976e+01,-1.832854474862518046e+01,-3.765815395716896052e-01,1.894656535981053658e+00,1.257663839325984467e+00,9.025889417037549212e-01,6.095923377786603981e-01,-1.101087240019088309e+00
-1.694662331230549398e+03,4.079539885757922661e+02,1.117469836691992491e+01,8.361046341203055476e+01,-4.574231209377553675e+00,-1.924630475455377976e+01,-5.439623856622750608e+00,-1.063827723308438244e+01,-1.616554889703135700e+01,-2.363781077117788620e-01,1.647077223277826130e+00,1.251104243030251251e+00,7.966408024173152747e-01,6.584132994433423702e-01,-1.262583975522269863e+00
